lon,lat,ndvi,lst_celsius,rainfall_mm,soil_moisture,rock_type,dist_to_occurrence_deg,label,rock_type_enc,prospectivity_score
79.55255577341453,21.16206230564563,0.4994703531265259,31.635294117647106,1261.8881177384173,0.21463912725448608,Archean crystalline metamorphic rocks,0.33316097436052877,0,0,0.0
79.92086503990353,21.494438960769852,0.3984495997428894,29.057368421052672,1310.2282652975991,0.33482760190963745,Archean crystalline metamorphic rocks,0.18265784363440543,0,0,0.0
79.72323567739724,21.040789742289494,0.5249500870704651,30.206315789473706,1346.8586008455604,0.21145057678222656,Paleoproterozoic sedimentary rocks,0.49763221084988724,0,2,0.035
79.74569355950022,21.36418324457252,0.3994290232658386,31.261666666666713,1176.0111216152713,0.33291658759117126,Archean crystalline metamorphic rocks,0.17384084890527363,0,0,0.0
80.32510691775731,21.413590585199096,0.2838670015335083,31.588285714285746,1351.9422908215784,0.3642728626728058,Archean crystalline metamorphic rocks,0.44657652710375506,0,0,0.0
80.03764602683907,21.579778912761206,0.2780124247074127,30.613783783783845,1318.3544651401899,0.3291155695915222,Archean crystalline metamorphic rocks,0.29711663268745947,0,0,0.0
79.96578080410951,21.269860139739972,0.7525083422660828,27.81222222222226,1326.146364247641,0.18710438907146454,Archean crystalline metamorphic rocks,0.34831307047713056,0,0,0.0
79.84899981717398,21.799866157370488,0.3858798146247864,30.861111111111143,1395.3542832992493,0.3384265899658203,Mesoproterozoic sedimentary and volcanic rocks,0.1754022720134579,0,1,0.02
79.74120198307963,21.418082161619694,0.29781022667884827,30.126842105263222,1221.8564186692238,0.35574373602867126,Archean crystalline metamorphic rocks,0.11994947177733772,0,0,0.0
80.40595529332808,21.46299792582567,0.5655474662780762,29.869428571428614,1401.6590787393507,0.35634514689445496,Archean crystalline metamorphic rocks,0.42304876506175204,0,0,0.0
80.30264903565433,21.701051476117343,0.4700479805469513,30.63055555555559,1450.0985103262474,0.366982102394104,Archean crystalline metamorphic rocks,0.16355317205452768,0,0,0.0
80.45536263395465,21.907663991464833,0.760399341583252,27.079142857142926,1554.0434405151755,0.2301112860441208,Archean crystalline metamorphic rocks,0.06470151335303322,0,0,0.0025
79.90289873422114,21.76393354600571,0.38511160016059875,30.096666666666692,1434.8574851635326,0.3441102206707001,Mesoproterozoic sedimentary and volcanic rocks,0.20122013245178885,0,1,0.01975706436420722
80.38349741122508,21.480964231508057,0.44182077050209045,30.69285714285718,1393.4281268613413,0.3588860034942627,Archean crystalline metamorphic rocks,0.39792083519197213,0,0,0.0
80.20383435440118,21.94808817925021,0.7185788750648499,28.734864864864903,1765.8594624847174,0.1894979029893875,Mesoproterozoic sedimentary and volcanic rocks,0.10257473648781183,0,1,0.145
79.66933676035006,21.413590585199096,0.4478330612182617,29.438888888888926,1273.7485936433077,0.36521050333976746,Mesoproterozoic sedimentary and volcanic rocks,0.1305589563438586,0,1,0.01
80.24425854218656,21.732492511061526,0.4643057882785797,29.984594594594626,1455.071666323859,0.3530366122722626,Archean crystalline metamorphic rocks,0.11946195101876436,0,0,0.0
79.92086503990353,21.7774082752675,0.43614131212234497,30.479189189189242,1434.8574851635326,0.3441102206707001,Mesoproterozoic sedimentary and volcanic rocks,0.22317281819147408,0,1,0.0025
80.1813764722982,21.62918625338778,0.44082126021385193,30.427297297297343,1420.1338878735696,0.34016817808151245,Archean crystalline metamorphic rocks,0.23008647700003085,0,0,0.0
79.6064546904617,21.036298165868896,0.2506459951400757,27.669500000000028,1278.9297178284905,0.21408402919769287,Paleoproterozoic sedimentary rocks,0.45218506352667376,0,2,0.015
80.29815745923374,21.75944196958511,0.3982442021369934,30.402972972972975,1539.746749711223,0.366982102394104,Archean crystalline metamorphic rocks,0.10954342795771811,0,0,0.005
80.23078381292477,21.62469467696718,0.49885138869285583,30.570555555555586,1487.6144427477175,0.34016817808151245,Archean crystalline metamorphic rocks,0.22731925485284246,0,0,0.0
79.66484518392947,21.13511284712204,0.34909671545028687,29.887368421052656,1243.416684204858,0.21076129376888275,Paleoproterozoic sedimentary rocks,0.4090119148252041,0,2,0.04
79.98374710979189,21.23392752837519,0.7751862406730652,27.686000000000035,1351.996078907794,0.18710438907146454,Archean crystalline metamorphic rocks,0.3875492660258819,0,0,0.0
79.73221883023844,21.319267480366545,0.30131644010543823,31.162000000000035,1151.389725332887,0.33291658759117126,Archean crystalline metamorphic rocks,0.2190321981809783,0,0,0.0
79.7861177472856,21.189011764169216,0.1847328245639801,30.53742857142862,1182.481117944598,0.21060001850128174,Paleoproterozoic sedimentary rocks,0.35159315423737986,0,2,0.05
79.91637346348294,21.368674820993117,0.44456639885902405,30.77242424242428,1270.1576735565905,0.35359224677085876,Paleoproterozoic sedimentary rocks,0.24200527383596035,0,2,0.0
